id,date,content,Emotion
31,2022-09-09 15:31:38+00:00,need royal family expert can you recommend anyone,3.0
32,2022-09-09 15:18:20+00:00,you were true queen never complain never explain there will never anyone like you joins the people the united kingdom and the world mourning the passing her majesty queen elizabeth,3.0
33,2022-09-09 15:10:48+00:00,the cowardice killing king faisal rip iraq amp his innocent family military coup tat led reckless iraqi army officers historical loss amp the beginning hellish slippery slope for iraq,7.0
34,2022-09-09 15:03:54+00:00,floral tributes are being brought the british embassy washington honour the death queen elizabeth queenelizabeth,0.0
35,2022-09-09 15:01:39+00:00,because queen elizabeth did have very hard job one that she sturdily carried from the same age where many today are still not yet functional adultsuntil days before her death she changed with the times something very few are able,0.0
36,2022-09-09 14:53:01+00:00,there this one follower know and posted this like the death year old woman and clockwork succession her son and heir part some master plan take down global elites,2.0
37,2022-09-09 14:50:12+00:00,yahweh name prince richard judah the line david claim behalf the almighty god the throne england,5.0
38,2022-09-09 14:31:04+00:00,new era britain for sure queenelizabeth abolishthemonarchy kingcharles queen,10.0
39,2022-09-09 14:30:50+00:00,our indefatigable dragon dragon but there repentance the grave said the lord host she committed this lootin mass massacre biafrans with their innocent defenseless children apology after death cannot rescue her from the penance biafra going,0.0
40,2022-09-09 13:59:08+00:00,condolences those mourning over the queen significant event historically death comes all best seek truth while are living and act accordingly all our richesprestige comes nothing the end king solomon said all vanity mending heart,5.0
41,2022-09-09 13:57:49+00:00,england,10.0
42,2022-09-09 13:54:24+00:00,americans fuck england can get past also americans how dare you say the royal family ever did anything wrong,3.0
43,2022-09-09 13:53:03+00:00,just when feeling sorry for myself over the cardinals ravens are flying all around amp perched signs right above birds like angels are messengers bird innocent ravens and crows mean death could mean cycles rebirth transformation alchemy oldnew relievedemoji modifier fitzpatrick type,0.0
44,2022-09-09 13:51:06+00:00,life after death all eyes aqumeni good kid mad city midnight marauders bonus reasonable doubt,0.0
45,2022-09-09 13:49:16+00:00,farrakhan never oppressed anybody had anyone killed taxes anyone death colonized any countries benefited from slavery etc now said some unsavory things but false equivalence,6.0
46,2022-09-09 13:39:21+00:00,she should have gone not appease the royal family the hell with them but support her husband lost his grandmother and she needs there comfort him,5.0
47,2022-09-09 13:32:16+00:00,argentinian news anchor celebrates queen elizabeth death with champagne toast,5.0
48,2022-09-09 13:05:21+00:00,breaking kenya moore ascends the throne after queen elizabeth death,0.0
49,2022-09-09 12:51:04+00:00,all who hate love death,0.0
50,2022-09-09 12:46:57+00:00,theresabillboardforeverything may her memory always eternal rip the queen,7.0
51,2022-09-09 12:43:48+00:00,god irish father has started posting facebook about the queens death,0.0
52,2022-09-09 12:37:04+00:00,man can the queen england now progressive,5.0
53,2022-09-09 12:20:32+00:00,statement from the washington ireland program the death queen elizabeth,0.0
54,2022-09-09 12:14:53+00:00,journalist bernardshaw was icon who paved the way for media professionals like covered the story his passing during our capstone class with prof journalism rip view the story here,7.0
55,2022-09-09 11:35:40+00:00,the twitter apoplexy the wake woman death wild,4.0
56,2022-09-09 11:10:00+00:00,true that racism the belief hierarchy human value based upon skin color creates explicit amp implicit harm the patients care for through our decision making providers which leads higher rates death and disease among the racialized global majority earth africa,0.0
57,2022-09-09 10:57:25+00:00,one the best ever rip,7.0
58,2022-09-09 10:53:50+00:00,you realize the penalty for treason death right,0.0
59,2022-09-09 10:36:07+00:00,charles atheist hell terrible leader the church england,0.0
60,2022-09-09 10:31:48+00:00,was lucky enough meet queen elizabeth and her corgies when accompanied secretary state condi rice buckingham palace where she performed brahms recital for the queen december and yes the pageturner rip,7.0
61,2022-09-09 10:22:53+00:00,god save the queenthe fascist regimethey made you morona potential bombgod save the queenshes not human beingand theres futureand englands dreamingnew prime minister liz truss called monarchy disgraceful teen,3.0
62,2022-09-09 10:19:22+00:00,her majesty queen elizabeth past away the age rest peace capitol visitor center,5.0
63,2022-09-09 06:26:05+00:00,she provided good example the public anyone found guilty will pardon you only your lawyers tell you loved all greatgrandmothers for you not honor greatgrandmother the white royal family that lived dignified married mother example that all,5.0
64,2022-09-09 05:55:22+00:00,she provided good example the public anyone found guilty will pardon you only your lawyers tell you loved all greatgrandmothers for you not honor greatgrandmother the white royal family that lived dignified married mother example that all,5.0
65,2022-09-09 05:02:05+00:00,icon for generations come symbol hope and stability many but also photography aficionado rest peace queen elizabeth godsavethequeen,5.0
66,2022-09-09 03:42:06+00:00,may her majesty soul rest peace may god save the king may god save ethiopia end thread,5.0
67,2022-09-09 03:42:03+00:00,queen elizabeth death reminded what ethiopia could been had the regicide communist junta not taken the helm powera constitutional monarchythe socalled marxistleninists stalinistsmaoists amp hoxhaists and ethnofascists took down bloody race the abyss,6.0
68,2022-09-09 03:42:02+00:00,gorbachev died last week his death gave moment reflect his legacy despite the dissolution the ussr which fortunately was bloodless and warmly welcomed even the staunchest russian nationalists ended the cold war,6.0
69,2022-09-09 03:32:34+00:00,alsomy grandmother was mega bitch who was deeply disliked with good reason pretty much everyone who knew her didnt celebrate her death but also didnt mourn her,5.0
70,2022-09-09 03:30:58+00:00,cursing out the queen the royal family and the whole great britain,1.0
71,2022-09-09 03:30:43+00:00,rip queen elizabeth queenbee yearreignregional indicator royalstyle thefamily thecrown momentinhistory usa,7.0
72,2022-09-09 03:28:46+00:00,facts fingers crossed diana the gate keeper the lifeafterdeath gate true otherwise malkia sabeti should just rest not peace what,3.0
73,2022-09-09 03:10:27+00:00,the extraordinary reign queenelizabethii years days the longest any monarch the world nearly four centuries narrowly eclipsing the years days that thailand king bhumibol served the throne until his death,5.0
74,2022-09-09 03:04:49+00:00,qsotn love stored the balls cunkle death,0.0
75,2022-09-09 02:40:55+00:00,probably not the same day her death was announced normal remember the good about any individual when they passed and let their family mourn any other time appropriate and should discussed openly but yeah there are norms around death decency,2.0
76,2022-09-09 02:33:46+00:00,this why bourdain the goat rip smiling face with tear,7.0
77,2022-09-09 02:17:00+00:00,operative word been nearly jews didn mourn the death hitler either,6.0
78,2022-09-09 02:06:47+00:00,one last time broken heartsheisgone queenelizabeth west ham fans sing rousing rendition national anthem after queen elizabeth iis death,
79,2022-09-09 02:05:25+00:00,rip bozo got government name gimme mommas name ending onna news next the queens,7.0
80,2022-09-09 01:41:13+00:00,this one the weirdest threads ive read yet about the death elizabeth and this little democrat fascinated with the rituals royal succession she was the queen sorry other queens not you and now shes gonealso how long til scotland leaves the union,2.0
81,2022-09-09 01:38:54+00:00,she wasn deference philip was her insistence but law and act parliament she was queen regnant aloneengland was deeply xenophobic the the notion the english monarch legally deferring the king spain would been shocking that time,3.0
82,2022-09-09 01:36:56+00:00,thank you matt for your kind words are all deeply saddened the death our queen today and our nations are united that grief,6.0
83,2022-09-09 01:31:27+00:00,rip bernie you are icon loved your visits our shop bernardshaw dcicon everardsclothing everards clothing,7.0
84,2022-09-09 01:26:53+00:00,apparently you can now have chat with the king england that something zany face,4.0
85,2022-09-09 01:25:17+00:00,prince harry and meghan markles children become prince and princess after queens death,5.0
86,2022-09-09 00:41:20+00:00,may rest peace,5.0
87,2022-09-09 00:40:28+00:00,condolences you and the hooms george the loss her majesty queen elizabeth may she rest peace sparkling heart,5.0
88,2022-09-09 00:40:25+00:00,she wasnt the monarchy was whole monarchy fucking sucks and needs dissolved its for peets sake but regardless its just sad lose another person have hard time celebrating death such way some people sure but not all,2.0
89,2022-09-09 00:21:04+00:00,rip queen derogatory,7.0
90,2022-09-09 00:09:03+00:00,people leave flowers outside the british embassy washington following the announcement the death queen elizabeth,4.0
91,2022-09-09 00:05:47+00:00,the crown season likely pause production following queen elizabeth death via,2.0
92,2022-09-09 00:04:35+00:00,missed him when retired will truly miss him now rip hibiscus,7.0
93,2022-09-09 00:02:14+00:00,honor her majesty,3.0
94,2022-09-08 23:56:06+00:00,remembrance her majesty the queen will remain barstool sports smokeshow the week for the rest the month,5.0
95,2022-09-08 23:46:37+00:00,rest peace queen elizabeth your silent presence gave lots positive lessons this world top leaders who were rude amp hostile for their personal gainsflag for bangladeshflag for united states,5.0
96,2022-09-08 23:45:51+00:00,nobody encouraging anyone trash anyone that bit extreme she was the queen england and would herself have said that she was never just someone grandmother compare her average grandparent apples oranges,5.0
